drug_id,avg_mass,mono_mass
DB13457,273.299,273.134048693
DB13458,341.407,341.162708225
DB13459,291.391,291.183443669
DB13460,377.82,377.1030004
DB13461,453.49,453.0776757
DB13462,256.368,256.169590753
DB13463,319.404,319.15722892
DB13464,382.72026766787496,382.35002966370223
DB13465,259.265,259.095691291
DB13466,333.475,333.209264493
DB13467,985.127,984.492994847
DB13468,321.464,321.209264493
DB13469,210.192,210.042927441
DB13470,584.669,584.027629784
DB13471,476.573,476.231122138
DB13472,364.441,364.167459253
DB13473,403.82,401.66798
DB13474,275.43,275.080241899
DB13475,264.197,264.049469374
DB13476,295.47,295.229999938
DB13477,382.72026766787496,382.35002966370223
DB13478,233.355,233.177964365
DB13479,280.415,280.193948781
DB13480,382.72026766787496,382.35002966370223
DB13481,320.75,320.002241
DB13482,323.392,323.15214354
DB13483,263.31,263.082743825
DB13484,352.518,352.24023027
DB13485,294.33,294.078661501
DB13486,56.303,55.97487094
DB13487,516.562,516.253165237
DB13488,289.463,289.240564622
DB13489,280.415,280.193948781
DB13490,652.602,652.200335079
DB13491,392.467,392.199902197
DB13492,382.72026766787496,382.35002966370223
DB13493,186.251,186.12559444
DB13494,227.26,227.115758031
DB13495,275.195,275.055873697
DB13496,284.447,284.22524891
DB13497,306.469,306.242755695
DB13499,532.54,532.072255968
DB13500,483.672,483.321734293
DB13501,282.299,282.100442319
DB13502,293.454,293.214349873
DB13503,382.72026766787496,382.35002966370223
DB13504,397.42,397.051460951
DB13505,282.45,282.221626326
DB13506,454.5,454.11985761
DB13507,340.442,340.190720121
DB13508,292.2,291.0792843
DB13509,282.119,281.9900796
DB13510,307.39,307.178358289
DB13511,373.88,373.1557047
DB13512,399.22,398.043627
DB13513,344.828,341.789054
DB13514,255.2686,255.089543287
DB13515,309.453,309.209264493
DB13516,347.68,346.0076321
DB13517,382.72026766787496,382.35002966370223
DB13518,382.72026766787496,382.35002966370223
DB13519,544.286,543.74986
DB13520,403.526,403.225977186
DB13521,382.72026766787496,382.35002966370223
DB13522,198.226,198.111675707
DB13523,383.46,383.151492091
DB13524,230.311,230.141913208
DB13525,382.72026766787496,382.35002966370223
DB13526,136.147,136.073558866
DB13527,844.45,843.3973915
DB13528,362.89,362.1648724
DB13529,190.174,189.993593992
DB13530,262.353,262.168127956
DB13531,302.377,302.141913208
DB13532,379.87,379.0427261
DB13533,288.431,288.208930142
DB13534,424.88,424.1189849
DB13535,382.72026766787496,382.35002966370223
DB13536,302.95,300.873789081
DB13537,920.999,920.404179841
DB13538,286.283,286.084123551
DB13539,1287.925,1287.58557
DB13540,569.6031,569.290821865
DB13541,264.285,264.122240391
DB13542,354.469,354.206370186
DB13543,307.966,305.910235
DB13544,165.192,165.078978598
DB13545,301.139,299.978593
DB13546,412.87,412.1302183
DB13547,417.52,417.059917634
DB13548,470.158,467.979651134
DB13549,137.182,137.084063978
DB13550,269.388,269.177964365
DB13551,249.269,249.078978598
DB13552,409.425,409.166491637
DB13553,466.4,466.021283023
DB13554,355.453,355.194757244
DB13555,369.528,369.253654731
DB13556,560.6,560.114789485
DB13557,446.01,445.159076
DB13558,405.88,405.1343006
DB13559,223.272,223.120843411
DB13560,382.72026766787496,382.35002966370223
DB13561,259.78,259.1127773
DB13563,294.394,294.161979948
DB13564,384.52,384.241292898
DB13565,364.593,364.321006017
DB13566,321.464,321.209264493
DB13567,446.496,446.194067926
DB13568,510.067,509.91486
DB13569,126.75,125.872641
DB13570,382.72026766787496,382.35002966370223
DB13571,670.837,670.392827308
DB13572,145.202,145.110278727
DB13573,238.203,238.070204818
DB13574,145.246,145.146664236
DB13575,707.865,707.378180299
DB13576,393.291,393.0541486
DB13577,208.217,208.084792254
DB13578,236.315,236.152477892
DB13579,323.392,323.15214354
DB13580,355.38,355.029662879
DB13581,339.52,339.277344055
DB13582,248.034,247.938407994
DB13583,182.219,182.094294311
DB13584,423.642,423.346092321
DB13585,106.081,106.037842061
DB13586,300.4351,300.20893014
DB13587,304.4669,304.240230268
DB13588,383.5237,383.246043927
DB13590,600.584,600.169074
DB13591,445.6,445.149384089
DB13592,279.3381,279.169524941
DB13593,272.32,272.061948808
DB13595,280.445,279.8718534
DB13596,265.2634,265.073893223
DB13597,171.204,171.112010059
DB13598,74.1216,74.073164942
DB13599,460.149,459.959676
DB13600,505.199,502.973168773
DB13601,158.157,158.06914219
DB13602,326.48,326.224580206
DB13603,257.07,255.9806328
DB13604,184.287,184.16879666
DB13605,367.489,367.214743798
DB13606,321.464,321.209264493
DB13607,475.38,474.1562462
DB13608,400.58,400.218449452
DB13609,477.42,476.076927
DB13610,398.466,398.206879283
DB13611,256.73,256.0767261
DB13612,458.436,458.0638211
DB13613,185.63,184.9702126
DB13614,230.33,230.087769633
DB13615,1277.515,1276.74102124
DB13616,429.5126,429.237604505
DB13617,328.81,328.0648413
DB13618,280.3178,280.109944378
DB13619,329.484,329.235479242
DB13620,234.245,234.01418418
DB13621,842.615,842.181175332
DB13622,475.614,475.293039737
DB13623,307.41,307.135448102
DB13624,179.2588,179.131014171
DB13625,267.329,267.158291548
DB13626,153.07,153.0217859
DB13627,261.2301,261.063722467
DB13628,166.1739,166.062994186
DB13629,232.283,232.121177763
DB13630,284.422,284.200890881
DB13631,608.688,608.273380876
DB13632,288.31,288.066759409
DB13633,382.72026766787496,382.35002966370223
DB13634,264.329,264.1586259
DB13635,367.449,367.189591677
DB13636,493.564,493.232519118
DB13637,416.3,416.113920108
DB13638,627.65,627.152965898
DB13639,203.915,203.935724
DB13640,512.731,512.350174646
DB13641,234.28,234.057532132
DB13642,295.426,295.193614429
DB13643,464.904,464.136366275
DB13644,142.18,142.020083995
DB13645,413.54,413.177312915
DB13646,382.72026766787496,382.35002966370223
DB13647,382.72026766787496,382.35002966370223
DB13648,666.909,666.392279706
DB13649,278.355,278.141913208
DB13650,377.2786,377.111388678
DB13651,402.92,402.1710204
DB13652,326.484,326.235813594
DB13653,370.916,370.181191203
DB13654,360.307,359.8254086
DB13655,178.235,178.110613079
DB13656,329.22,328.0534039
DB13657,313.309,313.095022587
DB13658,382.72026766787496,382.35002966370223
DB13659,255.27,254.977233381
DB13660,378.44,378.12494299
DB13661,214.2,214.016061243
DB13662,181.235,181.110278727
DB13663,270.7,269.9535768
DB13664,569.06,568.223924
DB13665,356.441,356.190006216
DB13666,445.36,445.05725
DB13667,515.52,515.079407031
DB13668,188.274,188.131348523
DB13669,87.1204,87.068413915
DB13670,216.284,216.126263143
DB13671,314.47,314.091140936
DB13672,298.4,298.113984382
DB13673,483.5139,483.254042429
DB13674,253.2527,253.073893223
DB13675,311.4,311.130362722
DB13676,479.07,478.2499395
DB13677,321.333,321.132470724
DB13678,321.505,321.266779371
DB13679,274.79,274.1236763
DB13680,215.212,215.069476542
DB13681,316.449,316.226311538
DB13682,514.577,514.109309224
DB13683,272.392,272.188863401
DB13684,423.72,422.0355609
DB13685,366.545,366.255880335
DB13686,433.3,432.0313483
DB13687,356.445,356.201239604
DB13688,382.72026766787496,382.35002966370223
DB13689,416.646,416.329045277
DB13690,70.091,70.041864813
DB13691,822.986,822.440171425
DB13692,345.395,345.157622845
DB13693,414.45,414.055543276
DB13694,416.521,416.241258367
DB13695,340.5,340.194091424
DB13696,326.57,324.950519
DB13697,237.29,237.079664556
DB13698,115.854,115.919685999
DB13699,231.29,231.01361889
DB13700,382.72026766787496,382.35002966370223
DB13701,670.968,670.79111
DB13702,601.61,601.10824
DB13703,151.209,151.099714043
DB13704,382.72026766787496,382.35002966370223
DB13705,693.92,692.5025643
DB13706,691.859,687.674414
DB13707,194.05,193.98032641
DB13708,337.78,337.0287901
DB13709,247.338,247.15722892
DB13710,302.451,302.224580204
DB13711,500.548,500.215865998
DB13712,242.38,241.956364258
DB13713,293.41,293.177964365
DB13714,258.405,258.198365457
DB13715,604.697,604.299595625
DB13716,278.3435,278.151809192
DB13717,350.4507,350.188194698
DB13718,326.44,326.199428085
DB13719,284.181,284.060427982
DB13720,278.418,278.190326197
DB13721,416.297,415.074198893
DB13722,251.71,251.0713064
DB13723,146.19,146.105527699
DB13724,285.27,285.04194164
DB13725,281.443,281.214349873
DB13726,214.24,214.052446752
DB13727,235.33,235.136099551
DB13728,444.9,444.151508
DB13729,398.4125,398.159019834
DB13730,268.185,268.044383994
DB13731,307.434,307.214743798
DB13732,365.98,365.00705
DB13733,98.145,98.073164942
DB13734,382.72026766787496,382.35002966370223
DB13735,382.72026766787496,382.35002966370223
DB13736,218.3,218.141913208
DB13737,236.271,236.116092383
DB13738,320.477,320.246378278
DB13739,406.45,406.11985761
DB13740,155.197,155.094628663
DB13741,1127.712,1127.47562
DB13742,3363.827,3361.799403165
DB13743,526.2,525.814779
DB13744,288.307,288.122240391
DB13745,604.35,602.042921
DB13746,302.414,302.188194697
DB13747,149.1882,149.105193351
DB13748,351.38,351.12125459
DB13749,450.629,450.10712646
DB13750,288.3018,288.122240398
DB13751,822.942,822.403785916
DB13752,331.4061,331.178358293
DB13753,349.53,349.207550416
DB13754,223.228,223.084457903
DB13755,1253.871,1253.55493
DB13756,548.673,548.298532997
DB13757,369.421,369.168856233
DB13758,257.71,257.0818711
DB13759,337.486,337.227439982
DB13760,434.51,434.162391127
DB13761,382.72026766787496,382.35002966370223
DB13762,359.443,359.130362243
DB13763,390.15,389.927089
DB13764,654.574,654.179599635
DB13765,271.5,271.908331018
DB13766,491.627,491.274819085
DB13767,324.77,324.0890221
DB13768,244.028,243.95964
DB13769,425.354,425.12156
DB13770,224.26,224.116092383
DB13771,266.926,266.920408
DB13772,363.407,363.105290352
DB13773,280.3,280.063011436
DB13774,332.595,332.331176777
DB13775,295.44,295.160599739
DB13776,353.116,352.98725
DB13777,225.288,225.136493476
DB13778,548.43,546.9612375
DB13779,263.12,262.0388164
DB13780,471.26,470.0479719
DB13781,339.392,339.179420917
DB13782,296.414,296.188863401
DB13783,415.83,415.082265
DB13784,427.61,427.229348489
DB13785,236.315,236.152477892
DB13786,334.483,334.00360487
DB13787,273.376,273.172878985
DB13788,435.01,434.2124913
DB13789,234.096,233.9956307
DB13790,388.85,388.1189849
DB13791,523.97,523.170133
DB13792,345.84,345.0913904
DB13793,294.398,294.173213336
DB13794,358.46,358.13511375
DB13795,339.193,338.037839
DB13796,320.45,320.144615807
DB13797,516.562,516.253165237
DB13798,992.18,991.425558925
DB13799,157.169,157.073893218
DB13800,270.294,270.0416291
DB13801,272.13,271.0279174
DB13802,186.251,186.12559444
DB13803,354.81,354.0441058
DB13804,218.27,218.051384124
DB13805,262.309,262.131742448
DB13806,391.474,391.168462308
DB13807,152.18,152.015667319
DB13808,276.383,276.162648652
DB13809,382.72026766787496,382.35002966370223
DB13810,255.405,255.198699809
DB13811,382.72026766787496,382.35002966370223
DB13812,269.305,269.148789492
DB13813,393.732,393.72124
DB13814,481.52,481.130756647
DB13815,313.397,313.167793605
DB13816,493.54,493.163119403
DB13817,237.097,236.016041
DB13818,649.667,645.64632
DB13819,287.407,287.199762437
DB13820,330.45,330.14019913
DB13821,440.47,440.01436442
DB13822,329.46,329.144950159
DB13823,303.3165,303.133139435
DB13824,400.471,400.188588622
DB13825,347.455,347.209658418
DB13826,146.23,146.13067982
DB13827,201.273,201.126597495
DB13828,434.288,433.064777066
DB13829,230.288,229.9227111
DB13830,405.849,405.003551
DB13831,158.032,157.881409
DB13832,327.72,327.0833276
DB13833,304.409,304.190720121
DB13834,633.22,636.031975
DB13835,365.477,365.210327121
DB13836,361.42,361.109627278
DB13837,348.756,348.067698236
DB13838,120.17,120.03573406
DB13839,238.195,238.047738042
DB13840,329.48,329.168211027
DB13841,400.97,400.1376123
DB13842,329.316,329.112403983
DB13843,392.88,392.1390516
DB13844,354.469,354.206370186
DB13845,325.452,325.204179113
DB13846,311.85,311.1440774
DB13847,596.34,595.722151395
DB13848,214.183,214.061920473
DB13849,327.81,327.1237359
DB13850,320.49,320.113733101
DB13851,312.406,312.193674002
DB13852,211.73,211.1127773
DB13853,240.35,239.9737284
DB13854,278.4296,278.224580204
DB13855,275.22,275.054220402
DB13856,447.32,446.1063075
DB13857,312.4458,312.20893014
DB13858,293.43,293.156183547
DB13860,206.201,206.06914219
DB13861,835.1644,834.895959769
DB13862,262.858,261.861965694
DB13863,340.1157,339.996048936
DB13864,382.72026766787496,382.35002966370223
DB13865,478.633,478.283157712
DB13866,300.442,300.208930142
DB13867,444.51,444.158215012
DB13868,273.1857,273.062690409
DB13869,241.29,241.110278727
DB13871,281.331,281.083412051
DB13872,335.185,334.027583052
DB13873,318.75,318.0658867
DB13874,473.383,473.139877173
DB13875,214.2631,214.11061308
DB13876,310.191,309.036442
DB13877,292.032,291.93449
DB13878,1113.201,1112.490699908
DB13879,838.87,838.298310911
DB13881,382.72026766787496,382.35002966370223
DB13882,137.136,137.047678473
DB13883,382.72026766787496,382.35002966370223
DB13884,382.72026766787496,382.35002966370223
DB13885,382.72026766787496,382.35002966370223
DB13886,382.72026766787496,382.35002966370223
DB13887,382.72026766787496,382.35002966370223
DB13888,382.72026766787496,382.35002966370223
DB13889,382.72026766787496,382.35002966370223
DB13890,382.72026766787496,382.35002966370223
DB13891,382.72026766787496,382.35002966370223
DB13892,382.72026766787496,382.35002966370223
DB13893,382.72026766787496,382.35002966370223
DB13894,382.72026766787496,382.35002966370223
DB13895,382.72026766787496,382.35002966370223
DB13896,382.72026766787496,382.35002966370223
DB13897,382.72026766787496,382.35002966370223
DB13898,382.72026766787496,382.35002966370223
DB13899,382.72026766787496,382.35002966370223
DB13900,382.72026766787496,382.35002966370223
DB13901,382.72026766787496,382.35002966370223
DB13902,382.72026766787496,382.35002966370223
DB13903,382.72026766787496,382.35002966370223
DB13904,382.72026766787496,382.35002966370223
DB13905,382.72026766787496,382.35002966370223
DB13906,382.72026766787496,382.35002966370223
DB13907,382.72026766787496,382.35002966370223
DB13908,178.275,178.1357652
DB13909,394.091,393.98901
DB13910,638.598,638.30201
DB13911,829.63,823.518525
DB13912,1110.092,1109.37533932
DB13913,382.72026766787496,382.35002966370223
DB13914,805.96,805.291416442
DB13915,382.72026766787496,382.35002966370223
DB13916,291.2627,291.096753929
DB13917,167.205,167.094628665
DB13918,341.186,340.02691435
DB13919,440.454,440.159688536
DB13920,356.379,356.169584509
DB13921,257.246,257.101170595
DB13923,382.72026766787496,382.35002966370223
DB13924,382.72026766787496,382.35002966370223
DB13925,1500.54,1499.499317482
DB13926,382.72026766787496,382.35002966370223
DB13927,343.18,342.000391
DB13928,4113.641,4111.11537713
DB13929,620.5,619.0946768
DB13930,433.33,432.1119814
DB13931,453.542,453.205241741
DB13932,382.72026766787496,382.35002966370223
DB13933,382.72026766787496,382.35002966370223
DB13934,338.253,338.085381992
DB13935,278.355,278.141913208
DB13936,364.251,364.075879936
DB13937,342.75,342.0746753
DB13938,293.367,293.173941613
DB13939,393.83,393.0992525
DB13940,255.38,255.129300094
DB13941,535.52,534.2065505
DB13943,412.614,412.297745148
DB13944,400.594,400.297745146
DB13946,456.711,456.360345406
DB13947,624.866,624.392708162
DB13948,312.369,312.147392512
DB13949,55.845,55.934942133
DB13950,426.516,426.194342705
DB13951,332.484,332.23514489
DB13952,314.4186,314.188194698
DB13953,376.488,376.203844762
DB13954,396.5622,396.266445018
DB13955,496.732,496.355260026
DB13956,356.4984,356.23514489
DB13957,350.341,350.124212284
DB13958,330.468,330.219494826
DB13959,382.72026766787496,382.35002966370223
DB13960,199.988,198.948020332
DB13961,382.72026766787496,382.35002966370223
DB13962,248.2,247.9845081
DB13963,147.002,145.969005542
DB13964,382.72026766787496,382.35002966370223
DB13965,382.72026766787496,382.35002966370223
DB13966,270.4507,270.255880332
DB13967,561.69,561.172370179
DB13968,382.72026766787496,382.35002966370223
DB13969,334.03,333.3162281
DB13970,270.524,270.315526712
DB13971,50.9415,50.943963675
DB13972,149.211,149.051049291
DB13973,382.72026766787496,382.35002966370223
DB13974,382.72026766787496,382.35002966370223
DB13975,382.72026766787496,382.35002966370223
DB13976,382.72026766787496,382.35002966370223
DB13977,138.2055,137.912157588
DB13978,248.71,248.0716407
DB13979,382.72026766787496,382.35002966370223
DB13980,63.9298,63.929767865
DB13981,370.489,370.214409446
DB13982,176.9438,176.943754987
DB13983,330.292,330.073952791
DB13984,42.081,42.046950193
DB13985,1609.55,1608.515088972
DB13987,158.52,157.843318
DB13988,352.49,352.182063944
DB13989,425.84,424.9552316
DB13990,260.381,260.188863401
DB13991,316.448,316.193948781
DB13992,259.75,259.054611
DB13993,397.39,397.146264521
DB13994,354.385,354.149204031
DB13995,1321.571,1321.556531
DB13996,142.393,142.01165037
DB13997,571.55,571.122477593
DB13998,382.72026766787496,382.35002966370223
DB13999,382.72026766787496,382.35002966370223
DB14000,222.281,222.146723808
DB14001,530.79,530.397124839
DB14002,472.7428,472.39164553
DB14003,382.72026766787496,382.35002966370223
DB14004,382.72026766787496,382.35002966370223
DB14005,382.72026766787496,382.35002966370223
DB14006,241.287,241.131408096
DB14007,393.349,393.138343953
DB14008,300.2629,300.063388116
DB14009,382.72026766787496,382.35002966370223
DB14010,218.2948,218.141913208
DB14011,628.938,628.449160412
DB14012,382.72026766787496,382.35002966370223
DB14013,437.94,437.1176051
DB14014,479.04,478.1805397
DB14015,104.061,103.954409263
DB14016,382.72026766787496,382.35002966370223
DB14017,555.716,555.330836181
DB14018,259.063,257.975238
DB14019,688.608,688.224926219
DB14020,212.2439,212.083729628
DB14022,382.72026766787496,382.35002966370223
DB14025,365.79,365.0942473
DB14026,154.186,154.008850126
DB14027,3339.763,3337.70952553
DB14028,270.714,270.055990691
DB14029,293.345,293.13282569
DB14030,361.5,361.182398295
DB14031,204.237,204.11234441
DB14033,309.34,309.078327149
DB14034,420.48,420.114378306
DB14035,353.44,353.10856465
DB14037,504.708,504.345089266
DB14038,414.718,414.38616623
DB14039,382.72026766787496,382.35002966370223
DB14040,382.72026766787496,382.35002966370223
DB14041,382.72026766787496,382.35002966370223
DB14042,382.72026766787496,382.35002966370223
DB14043,299.4919,299.282429433
DB14044,233.264,233.126322716
DB14045,405.11,404.3209791
DB14046,382.72026766787496,382.35002966370223
DB14048,365.452,363.77144
DB14049,62.0049,61.987817871
DB14050,286.415,286.193280077
DB14051,1249.384,1248.623783282
DB14052,1263.411,1262.639433346
DB14054,488.6991,488.350174646
DB14055,308.3279,308.104859
DB14056,724.973,724.47616301
DB14057,1111.338,1110.631160082
DB14058,1085.442,1084.693641194
DB14059,401.79,401.02126
DB14060,314.357,314.093642386
DB14061,356.48,356.155849195
DB14062,866.099,865.518756099
DB14063,454.611,454.283157712
DB14064,334.4977,334.24089897
DB14065,468.545,468.22244916
DB14066,622.762,622.30428708
DB14067,481.596,481.23654187
DB14068,609.723,609.283885988
DB14069,494.683,494.30456186
DB14070,688.741,688.264547523
DB14071,292.2,291.0581549
DB14072,641.762,641.331230105
DB14073,310.5145,310.28718046
DB14074,229.3159,229.167793607
DB14075,388.297,388.109109507
DB14076,382.72026766787496,382.35002966370223
DB14077,591.244,590.512452626
DB14078,176.0023,175.963960948
DB14079,162.229,162.12559444
DB14080,348.67,348.03002029
DB14081,959.133,958.513730292
DB14082,367.38,367.083806453
DB14083,340.4129,340.167459256
DB14084,194.2271,194.094294314
DB14085,112.411,113.903358121
DB14086,290.2681,290.07903818
DB14087,382.72026766787496,382.35002966370223
DB14088,330.5042,330.255880332
DB14089,182.218,181.97075006
DB14090,94.133,94.008850126
DB14091,382.72026766787496,382.35002966370223
DB14092,1355.388,1354.5674
DB14093,296.463,296.241827085
DB14094,446.7055,446.375995466
DB14096,842.064,841.48938452
DB14097,420.549,420.23005951
DB14098,1329.37,1328.564326
DB14099,790.161,789.624755796
DB14100,382.72026766787496,382.35002966370223
DB14101,382.72026766787496,382.35002966370223
DB14102,470.691,470.36073933
DB14103,180.22,180.056863428
DB14104,280.4455,280.240230268
DB14105,744.964,744.49172986
DB14106,602.99,602.268772
DB14107,214.24,214.041213364
DB14108,118.176,118.099379691
DB14109,272.253,272.089602855
DB14110,90.121,90.068079564
DB14111,581.967,581.53830977
DB14112,382.72026766787496,382.35002966370223
DB14113,382.72026766787496,382.35002966370223
DB14114,382.72026766787496,382.35002966370223
DB14115,382.72026766787496,382.35002966370223
DB14116,380.832,379.8185655
DB14117,382.72026766787496,382.35002966370223
DB14119,317.5072,317.292994119
DB14120,214.264,214.099379691
DB14121,112.128,112.052429498
DB14122,270.284,270.089208931
DB14123,156.269,156.151415264
DB14124,382.72026766787496,382.35002966370223
DB14125,396.4364,396.168521888
DB14126,287.2123,287.078340473
DB14127,383.444,383.173272909
DB14128,663.4251,663.109121631
DB14129,328.408,328.167459253
DB14130,250.294,250.12050906
DB14131,382.72026766787496,382.35002966370223
DB14132,214.609,214.025753195
DB14134,298.555,298.323565972
DB14135,52.46,51.971592361
DB14136,258.358,258.183109317
DB14137,694.919,694.474146368
DB14138,78.098,77.977320459
DB14139,382.72026766787496,382.35002966370223
DB14140,382.72026766787496,382.35002966370223
DB14141,108.144,108.068748266
DB14142,382.72026766787496,382.35002966370223
DB14143,551.064,550.628528
DB14144,109.1259,109.052763851
DB14145,382.72026766787496,382.35002966370223
DB14146,595.73,595.335646782
DB14148,382.72026766787496,382.35002966370223
DB14149,1704.729,1703.405816
DB14150,84.459,83.961421605
DB14151,30.9738,30.973761512
DB14152,444.744,444.396730914
DB14153,382.72026766787496,382.35002966370223
DB14154,196.9666,196.966551609
DB14155,382.72026766787496,382.35002966370223
DB14156,152.2334,152.120115134
DB14157,382.72026766787496,382.35002966370223
DB14158,382.72026766787496,382.35002966370223
DB14159,192.0,191.958876529
DB14160,47.867,47.947947053
DB14161,382.72026766787496,382.35002966370223
DB14162,382.72026766787496,382.35002966370223
DB14163,382.72026766787496,382.35002966370223
DB14164,382.72026766787496,382.35002966370223
DB14165,382.72026766787496,382.35002966370223
DB14166,382.72026766787496,382.35002966370223
DB14167,382.72026766787496,382.35002966370223
DB14168,382.72026766787496,382.35002966370223
DB14169,382.72026766787496,382.35002966370223
DB14170,382.72026766787496,382.35002966370223
DB14171,382.72026766787496,382.35002966370223
DB14172,382.72026766787496,382.35002966370223
DB14173,278.2194,278.086248822
DB14174,320.55,320.050933348
DB14175,202.2921,202.135765198
DB14176,228.247,228.078644246
DB14177,180.2005,180.07864425
DB14178,208.36,208.016261916
DB14179,382.72026766787496,382.35002966370223
DB14180,154.756,153.8870771
DB14181,382.72026766787496,382.35002966370223
DB14182,215.986,215.846511
DB14183,154.253,154.1357652
DB14184,132.1592,132.057514878
DB14185,660.72,659.3256625
DB14186,134.1751,134.073164942
DB14187,172.2646,172.146329884
DB14188,164.204,164.083729626
DB14189,60.0983,60.068748266
DB14190,382.72026766787496,382.35002966370223
DB14191,211.268,211.110947431
DB14192,382.72026766787496,382.35002966370223
DB14193,361.948,359.980077988
DB14194,474.12,472.105276
DB14195,226.323,226.146998588
DB14196,266.388,266.178298716
DB14197,149.59,148.9702126
DB14198,251.156,250.075201946
DB14199,265.936,263.889774
DB14200,264.41,264.075490871
DB14201,332.47,331.957032962
DB14202,252.35,252.039105362
DB14203,335.38,335.105210601
DB14204,58.6934,57.935347922
DB14205,58.9332,58.933200194
DB14206,129.839,128.870905608
DB14207,435.4935,435.217459715
DB14208,388.4574,388.199822016
DB14209,402.484,402.21547208
DB14210,470.5149,470.205301324
DB14211,382.72026766787496,382.35002966370223
DB14212,152.1473,152.047344122
DB14213,340.4146,340.199822016
DB14214,973.66,971.49916
DB14217,410.4629,410.184171952
DB14218,546.94,546.1394008
DB14219,130.099,130.026608673
DB14221,464.98,464.1965665
DB14222,382.72026766787496,382.35002966370223
DB14223,382.72026766787496,382.35002966370223
DB14224,382.72026766787496,382.35002966370223
DB14225,382.72026766787496,382.35002966370223
DB14226,382.72026766787496,382.35002966370223
DB14227,98.9063,98.906254554
DB14228,136.103,136.037173358
DB14229,382.72026766787496,382.35002966370223
DB14230,382.72026766787496,382.35002966370223
DB14231,382.72026766787496,382.35002966370223
DB14232,277.323,277.110278727
DB14233,382.72026766787496,382.35002966370223
DB14234,382.72026766787496,382.35002966370223
DB14235,382.72026766787496,382.35002966370223
DB14236,382.72026766787496,382.35002966370223
DB14237,382.72026766787496,382.35002966370223
DB14238,382.72026766787496,382.35002966370223
DB14239,382.72026766787496,382.35002966370223
DB14240,382.72026766787496,382.35002966370223
DB14241,382.72026766787496,382.35002966370223
DB14242,382.72026766787496,382.35002966370223
DB14243,382.72026766787496,382.35002966370223
DB14244,382.72026766787496,382.35002966370223
DB14245,382.72026766787496,382.35002966370223
DB14246,382.72026766787496,382.35002966370223
DB14247,382.72026766787496,382.35002966370223
DB14248,382.72026766787496,382.35002966370223
DB14249,382.72026766787496,382.35002966370223
DB14250,382.72026766787496,382.35002966370223
DB14251,382.72026766787496,382.35002966370223
DB14252,382.72026766787496,382.35002966370223
DB14253,382.72026766787496,382.35002966370223
DB14254,382.72026766787496,382.35002966370223
DB14255,382.72026766787496,382.35002966370223
DB14256,382.72026766787496,382.35002966370223
DB14257,382.72026766787496,382.35002966370223
DB14258,382.72026766787496,382.35002966370223
DB14259,382.72026766787496,382.35002966370223
DB14260,382.72026766787496,382.35002966370223
DB14261,382.72026766787496,382.35002966370223
DB14262,382.72026766787496,382.35002966370223
DB14263,382.72026766787496,382.35002966370223
DB14264,382.72026766787496,382.35002966370223
DB14265,382.72026766787496,382.35002966370223
DB14266,382.72026766787496,382.35002966370223
DB14267,382.72026766787496,382.35002966370223
DB14268,382.72026766787496,382.35002966370223
DB14269,382.72026766787496,382.35002966370223
DB14270,382.72026766787496,382.35002966370223
DB14271,382.72026766787496,382.35002966370223
DB14272,382.72026766787496,382.35002966370223
DB14273,382.72026766787496,382.35002966370223
DB14274,382.72026766787496,382.35002966370223
DB14275,382.72026766787496,382.35002966370223
DB14276,382.72026766787496,382.35002966370223
DB14277,382.72026766787496,382.35002966370223
DB14278,382.72026766787496,382.35002966370223
DB14279,382.72026766787496,382.35002966370223
DB14280,382.72026766787496,382.35002966370223
DB14281,382.72026766787496,382.35002966370223
DB14282,382.72026766787496,382.35002966370223
DB14283,382.72026766787496,382.35002966370223
DB14284,382.72026766787496,382.35002966370223
DB14285,382.72026766787496,382.35002966370223
DB14286,382.72026766787496,382.35002966370223
DB14287,382.72026766787496,382.35002966370223
DB14288,382.72026766787496,382.35002966370223
DB14289,382.72026766787496,382.35002966370223
DB14290,382.72026766787496,382.35002966370223
DB14291,382.72026766787496,382.35002966370223
DB14292,382.72026766787496,382.35002966370223
DB14293,382.72026766787496,382.35002966370223
DB14294,382.72026766787496,382.35002966370223
DB14295,382.72026766787496,382.35002966370223
DB14296,382.72026766787496,382.35002966370223
DB14297,382.72026766787496,382.35002966370223
DB14298,382.72026766787496,382.35002966370223
DB14299,382.72026766787496,382.35002966370223
DB14300,382.72026766787496,382.35002966370223
DB14301,382.72026766787496,382.35002966370223
DB14302,382.72026766787496,382.35002966370223
DB14303,382.72026766787496,382.35002966370223
DB14304,382.72026766787496,382.35002966370223
DB14305,382.72026766787496,382.35002966370223
DB14306,382.72026766787496,382.35002966370223
DB14307,382.72026766787496,382.35002966370223
DB14308,382.72026766787496,382.35002966370223
DB14309,382.72026766787496,382.35002966370223
DB14310,382.72026766787496,382.35002966370223
DB14311,382.72026766787496,382.35002966370223
DB14312,382.72026766787496,382.35002966370223
DB14313,382.72026766787496,382.35002966370223
DB14314,382.72026766787496,382.35002966370223
DB14315,382.72026766787496,382.35002966370223
DB14316,382.72026766787496,382.35002966370223
DB14317,382.72026766787496,382.35002966370223
DB14318,382.72026766787496,382.35002966370223
DB14319,382.72026766787496,382.35002966370223
DB14320,382.72026766787496,382.35002966370223
DB14321,382.72026766787496,382.35002966370223
DB14322,382.72026766787496,382.35002966370223
