drug1_id,drug2_id,label
DB08970,DB11428,0
DB14507,DB12465,0
DB00215,DB08932,0
DB01099,DB01029,0
DB09063,DB13544,0
DB00860,DB01359,0
DB09063,DB00853,0
DB11428,DB00681,0
DB06726,DB13003,0
DB13003,DB06654,0
DB00972,DB13430,0
DB12093,DB09317,0
DB00483,DB13954,0
DB00605,DB00732,0
DB00254,DB00860,0
DB00393,DB12693,0
DB09076,DB00035,0
DB00810,DB00812,0
DB00759,DB01175,0
DB08910,DB08808,0
DB14724,DB09262,0
DB06016,DB01656,0
DB01087,DB13527,0
DB13025,DB11730,0
DB01101,DB09273,0
DB11428,DB00783,0
DB09245,DB00976,0
DB00574,DB01419,0
DB01203,DB00892,0
DB00773,DB00732,0
DB08953,DB15861,0
DB09076,DB00495,0
DB13867,DB00612,0
DB00705,DB08810,0
DB01412,DB00220,0
DB00907,DB00887,0
DB00224,DB09001,0
DB13286,DB11732,0
DB01024,DB14575,0
DB12245,DB14540,0
DB01015,DB00747,0
DB00255,DB00601,0
DB00932,DB01608,0
DB00222,DB00454,0
DB00081,DB08954,0
DB09418,DB11823,0
DB13989,DB12235,0
DB11587,DB13136,0
DB00469,DB00391,0
DB00262,DB01211,0
DB06287,DB01367,0
DB09318,DB00715,0
DB00533,DB09085,0
DB01167,DB13946,0
DB00584,DB00322,0
DB01049,DB00188,0
DB01396,DB05109,0
DB01297,DB13953,0
DB14575,DB08907,0
DB13225,DB05109,0
DB00757,DB01013,0
DB01611,DB09249,0
DB01154,DB00642,0
DB00444,DB00887,0
DB09264,DB09119,0
DB01274,DB11732,0
DB13843,DB08815,0
DB00286,DB01339,0
DB01114,DB00290,0
DB11753,DB04953,0
DB08955,DB01623,0
DB00880,DB00433,0
DB00938,DB06283,0
DB06594,DB13867,0
DB08808,DB00853,0
DB01621,DB09077,0
DB04855,DB00928,0
DB11560,DB00450,0
DB00483,DB00755,0
DB00335,DB12554,0
DB00366,DB01275,0
DB00806,DB00734,0
DB00682,DB00836,0
DB00820,DB09009,0
DB11963,DB00254,0
DB01431,DB01198,0
DB04842,DB00806,0
DB01608,DB08907,0
DB00325,DB00619,0
DB12532,DB01601,0
DB12917,DB01275,0
DB00697,DB01384,0
DB09076,DB00007,0
DB00230,DB06674,0
DB09104,DB01037,0
DB00933,DB01600,0
DB01297,DB00642,0
DB00765,DB01333,0
DB13722,DB00483,0
DB08971,DB01355,0
DB13598,DB01087,0
DB01614,DB09299,0
DB06218,DB08942,0
DB01074,DB13598,0
DB00802,DB01410,0
DB09016,DB00853,0
DB01590,DB06691,0
DB06738,DB12445,0
DB01074,DB01198,0
DB09243,DB00277,0
DB11943,DB01297,0
DB09085,DB06262,0
DB00531,DB04829,0
DB01176,DB00635,0
DB06335,DB01352,0
DB13451,DB01087,0
DB00697,DB00444,0
DB00344,DB01024,0
DB11466,DB14011,0
DB05246,DB06262,0
DB09317,DB00940,0
DB00365,DB13139,0
DB05562,DB14006,0
DB13001,DB00747,0
DB01263,DB06774,0
DB01135,DB09198,0
DB00712,DB06283,0
DB00497,DB00836,0
DB01079,DB11466,0
DB08932,DB00354,0
DB13508,DB00682,0
DB14059,DB02703,0
DB01621,DB06737,0
DB00860,DB01621,0
DB11362,DB06470,0
DB05039,DB00372,0
DB01558,DB00834,0
DB01685,DB13530,0
DB04820,DB13953,0
DB09076,DB01268,0
DB13371,DB00776,0
DB00351,DB13508,0
DB09255,DB06684,0
DB00531,DB00706,0
DB13722,DB00470,0
DB11732,DB09281,0
DB14018,DB12661,0
DB00594,DB00443,0
DB00836,DB00081,0
DB06446,DB00983,0
DB04665,DB00961,0
DB00737,DB06237,0
DB01100,DB09075,0
DB01065,DB00864,0
DB12245,DB06283,0
DB03410,DB01176,0
DB11278,DB06770,0
DB13443,DB11598,0
DB00937,DB01601,0
DB13722,DB00967,0
DB03410,DB06152,0
DB01099,DB00574,0
DB00967,DB00440,0
DB09249,DB09231,0
DB00631,DB01211,0
DB01244,DB00186,0
DB14724,DB01246,0
DB00373,DB00541,0
DB00773,DB00500,0
DB01264,DB11278,0
DB08807,DB01380,0
DB00842,DB00220,0
DB06594,DB01611,0
DB07767,DB01065,0
DB01247,DB00316,0
DB00588,DB13803,0
DB00706,DB00391,0
DB13874,DB11156,0
DB09265,DB00366,0
DB06738,DB08893,0
DB01173,DB00573,0
DB08870,DB00209,0
DB00773,DB00660,0
DB13003,DB13411,0
DB00530,DB00580,0
DB09073,DB14010,0
DB01050,DB00209,0
DB04665,DB00565,0
DB04820,DB11757,0
DB00904,DB13860,0
DB12752,DB11400,0
DB00392,DB09256,0
DB08807,DB12554,0
DB04829,DB09268,0
DB03585,DB14575,0
DB09223,DB07615,0
DB00968,DB11855,0
DB06710,DB09246,0
DB00696,DB01253,0
DB01336,DB13217,0
DB01222,DB00393,0
DB01263,DB00722,0
DB09299,DB00543,0
DB05773,DB00691,0
DB08883,DB13775,0
DB00358,DB09281,0
DB00569,DB01197,0
DB04842,DB05773,0
DB00432,DB13950,0
DB13496,DB00262,0
DB14575,DB01399,0
DB01120,DB00296,0
DB01339,DB13407,0
DB12693,DB00820,0
DB08550,DB08912,0
DB09036,DB01626,0
DB00853,DB06148,0
DB01232,DB00292,0
DB00958,DB00342,0
DB05232,DB13867,0
DB00938,DB00081,0
DB14512,DB00393,0
DB09053,DB00660,0
DB13225,DB00358,0
DB00443,DB13233,0
DB00444,DB01295,0
DB09053,DB00402,0
DB01116,DB00279,0
DB13323,DB00286,0
DB01198,DB11518,0
DB01399,DB00776,0
DB08971,DB06690,0
DB14631,DB00496,0
DB06736,DB00544,0
DB00199,DB00681,0
DB13323,DB00188,0
DB00975,DB06770,0
DB07767,DB00582,0
DB09249,DB14631,0
DB00688,DB13295,0
DB06370,DB00209,0
DB13940,DB01263,0
DB13451,DB01621,0
DB01193,DB13273,0
DB06480,DB06470,0
DB01030,DB00483,0
DB09245,DB00358,0
DB03410,DB12212,0
DB00185,DB00450,0
DB13508,DB00398,0
DB01229,DB13722,0
DB00035,DB00721,0
DB01104,DB00787,0
DB00035,DB01410,0
DB09488,DB00705,0
DB00889,DB00939,0
DB00940,DB13481,0
DB09351,DB09253,0
DB08931,DB08883,0
DB14737,DB01248,0
DB00474,DB09029,0
DB00940,DB00373,0
DB00334,DB00279,0
DB00692,DB00705,0
DB11951,DB01250,0
DB06237,DB09418,0
DB13782,DB16165,0
DB00741,DB14507,0
DB13722,DB00468,0
DB09073,DB00757,0
DB06594,DB00081,0
DB14018,DB01021,0
DB00731,DB00831,0
DB00863,DB01236,0
DB00653,DB14539,0
DB00188,DB13314,0
DB13783,DB11581,0
DB09265,DB09048,0
DB06287,DB11278,0
DB00280,DB05109,0
DB01148,DB11753,0
DB01380,DB00804,0
DB09317,DB07615,0
DB00365,DB12163,0
DB01100,DB13612,0
DB13411,DB00322,0
DB00450,DB00928,0
DB14499,DB13014,0
DB09036,DB00765,0
DB01174,DB13286,0
DB01509,DB00928,0
DB14540,DB08872,0
DB13003,DB12766,0
DB00180,DB08953,0
DB09082,DB00956,0
DB08797,DB01355,0
DB14018,DB11428,0
DB12917,DB00852,0
DB12693,DB00584,0
DB06774,DB00938,0
DB00952,DB01601,0
DB14568,DB11518,0
DB00590,DB09488,0
DB00737,DB00541,0
DB09273,DB01248,0
DB13114,DB00563,0
DB09077,DB00412,0
DB08870,DB09251,0
DB08952,DB00444,0
DB00500,DB01229,0
DB13432,DB00625,0
DB16165,DB12930,0
DB00732,DB06237,0
DB14512,DB00384,0
DB00292,DB00203,0
DB01227,DB01014,0
DB09488,DB09250,0
DB01054,DB00584,0
DB00413,DB00222,0
DB00498,DB00818,0
DB01023,DB08870,0
DB01018,DB00530,0
DB00206,DB00860,0
DB13208,DB05562,0
DB11943,DB13323,0
DB00268,DB00620,0
DB00757,DB01124,0
DB13532,DB06770,0
DB00374,DB00186,0
DB14631,DB01116,0
DB13136,DB01576,0
DB00880,DB06470,0
DB00750,DB00988,0
DB11915,DB01589,0
DB08496,DB09220,0
DB09001,DB14631,0
DB01396,DB05271,0
DB09119,DB00635,0
DB00800,DB06605,0
DB14631,DB11400,0
DB01337,DB08955,0
DB04855,DB13136,0
DB13001,DB01199,0
DB08901,DB03585,0
DB12766,DB01045,0
DB00939,DB01336,0
DB13451,DB00661,0
DB08901,DB13411,0
DB12927,DB01356,0
DB01384,DB01544,0
DB08906,DB09239,0
DB00722,DB00889,0
DB09251,DB08912,0
DB00180,DB12163,0
DB00849,DB13217,0
DB13225,DB01412,0
DB08797,DB01323,0
DB00394,DB08810,0
DB06287,DB13722,0
DB00443,DB00742,0
DB00732,DB09288,0
DB01068,DB14068,0
DB00712,DB13584,0
DB11699,DB00541,0
DB11823,DB14507,0
DB00377,DB12371,0
DB00541,DB01339,0
DB12693,DB06290,0
DB01611,DB08984,0
DB13275,DB00214,0
DB13952,DB11543,0
DB00841,DB11633,0
DB05039,DB00681,0
DB01024,DB01466,0
DB00469,DB02703,0
DB13649,DB09048,0
DB00374,DB09053,0
DB05232,DB00678,0
DB01030,DB00805,0
DB00262,DB01442,0
DB09253,DB13874,0
DB01472,DB11730,0
DB07402,DB01396,0
DB08976,DB06589,0
DB13775,DB01324,0
DB04896,DB00691,0
DB11556,DB00672,0
DB01159,DB06480,0
DB11598,DB09063,0
DB00773,DB08897,0
DB01394,DB13411,0
DB01484,DB00243,0
DB05271,DB01032,0
DB00952,DB14006,0
DB09029,DB09252,0
DB09477,DB01173,0
DB12917,DB00292,0
DB00806,DB00508,0
DB08059,DB06290,0
DB13481,DB00433,0
DB06470,DB14059,0
DB00742,DB00557,0
DB09194,DB15762,0
DB00358,DB08909,0
DB08901,DB13371,0
DB09029,DB00241,0
DB14539,DB00887,0
DB00344,DB11921,0
DB00993,DB04820,0
DB09215,DB01338,0
DB03410,DB08882,0
DB01137,DB01219,0
DB00295,DB04574,0
DB00245,DB00741,0
DB04665,DB01325,0
DB00559,DB13950,0
DB06710,DB00647,0
DB14737,DB08932,0
DB00563,DB01614,0
DB06701,DB06168,0
DB01032,DB09227,0
DB01240,DB01589,0
DB07402,DB06691,0
DB11487,DB01069,0
DB05271,DB01333,0
DB00680,DB00500,0
DB00835,DB00361,0
DB11487,DB01392,0
DB00432,DB00741,0
DB00804,DB13003,0
DB01041,DB08909,0
DB13217,DB01079,0
DB09317,DB01336,0
DB01247,DB05109,0
DB14068,DB01104,0
DB00354,DB00806,0
DB04908,DB13955,0
DB01156,DB14540,0
DB00764,DB00988,0
DB00589,DB00444,0
DB05773,DB13323,0
DB00959,DB06153,0
DB00365,DB00598,0
DB00496,DB13867,0
DB01086,DB13722,0
DB13598,DB01074,0
DB00751,DB00412,0
DB01431,DB00933,0
DB13867,DB00751,0
DB11951,DB00361,0
DB01601,DB12212,0
DB01608,DB11560,0
DB01401,DB09225,0
DB00951,DB01219,0
DB00224,DB01399,0
DB00852,DB12161,0
DB13952,DB09128,0
DB13649,DB01355,0
DB00742,DB06731,0
DB00849,DB13629,0
DB08970,DB13411,0
DB09195,DB00241,0
DB00196,DB13876,0
DB00647,DB07767,0
DB13273,DB00742,0
DB09212,DB00503,0
DB09345,DB00783,0
DB00361,DB00784,0
DB08931,DB00498,0
DB01274,DB08838,0
DB04832,DB12766,0
DB00606,DB00949,0
DB00975,DB00308,0
DB00997,DB00159,0
DB00590,DB00940,0
DB08976,DB00354,0
DB00390,DB09248,0
DB00227,DB00851,0
DB09246,DB06186,0
DB00290,DB13953,0
DB13025,DB13867,0
DB09570,DB00187,0
DB08953,DB01137,0
DB09239,DB00962,0
DB01608,DB01380,0
DB06186,DB13323,0
DB01611,DB08951,0
DB00552,DB00933,0
DB00697,DB09268,0
DB01099,DB08922,0
DB00568,DB01068,0
DB00853,DB06218,0
DB14059,DB01339,0
DB01622,DB09198,0
DB08550,DB00465,0
DB00839,DB06690,0
DB00657,DB00568,0
DB11466,DB08883,0
DB00897,DB00361,0
DB01563,DB05109,0
DB13919,DB00962,0
DB11855,DB01170,0
DB13946,DB09239,0
DB00322,DB11770,0
DB01623,DB00035,0
DB00653,DB06710,0
DB00584,DB14055,0
DB00776,DB09488,0
DB00425,DB14499,0
DB00334,DB13481,0
DB13943,DB00366,0
DB08883,DB00191,0
DB00531,DB00323,0
DB08909,DB06470,0
DB00903,DB00425,0
DB09215,DB00889,0
DB13950,DB00380,0
DB04829,DB00322,0
DB13757,DB09071,0
DB11598,DB09061,0
DB00213,DB13757,0
DB00565,DB08901,0
DB09237,DB00425,0
DB00863,DB00527,0
DB00582,DB00315,0
DB11817,DB01114,0
DB08865,DB00928,0
DB08909,DB01167,0
DB13347,DB06770,0
DB00991,DB14881,0
DB01395,DB09128,0
DB00187,DB01380,0
DB01105,DB00762,0
DB09477,DB00443,0
DB12766,DB11400,0
DB13544,DB06470,0
DB00224,DB00515,0
DB00737,DB01285,0
DB01116,DB00972,0
DB14568,DB13407,0
DB04884,DB00688,0
DB01323,DB00328,0
DB09488,DB13451,0
DB01248,DB08952,0
DB01263,DB08984,0
DB00552,DB00818,0
DB09225,DB09091,0
DB00787,DB06603,0
DB09119,DB13952,0
DB04831,DB06273,0
DB08952,DB00958,0
DB06290,DB09119,0
DB11156,DB06290,0
DB13293,DB13500,0
DB00570,DB04817,0
DB09198,DB01399,0
DB00392,DB01014,0
DB09215,DB11855,0
DB01615,DB01275,0
DB09082,DB08838,0
DB11487,DB00892,0
DB11560,DB07767,0
DB00928,DB12235,0
DB06726,DB08996,0
DB09268,DB06403,0
DB00569,DB12917,0
DB00515,DB13520,0
DB00750,DB01183,0
DB00281,DB00672,0
DB00391,DB00384,0
DB00606,DB08953,0
DB01424,DB01351,0
DB01611,DB00924,0
DB00601,DB13530,0
DB05773,DB00737,0
DB00887,DB09167,0
DB00863,DB13919,0
DB01563,DB12235,0
DB08952,DB03410,0
DB01388,DB11823,0
DB11428,DB00701,0
DB01039,DB09016,0
DB00647,DB00668,0
DB12661,DB01234,0
DB08877,DB13648,0
DB06772,DB04828,0
DB00213,DB08838,0
DB00366,DB00567,0
DB09063,DB00254,0
DB06119,DB01176,0
DB00850,DB00841,0
DB00343,DB08872,0
DB00572,DB09265,0
DB08897,DB13275,0
DB09268,DB01626,0
DB01219,DB08865,0
DB13225,DB00975,0
DB06212,DB13989,0
DB06335,DB00354,0
DB00976,DB01337,0
DB00180,DB00213,0
DB00283,DB00331,0
DB00496,DB00492,0
DB13657,DB00416,0
DB00952,DB08909,0
DB01253,DB07615,0
DB00864,DB01608,0
DB00563,DB13598,0
DB00441,DB00757,0
DB00712,DB00496,0
DB01394,DB01193,0
DB01255,DB11730,0
DB01397,DB01621,0
DB13003,DB01466,0
DB09119,DB11915,0
DB09223,DB11921,0
DB00788,DB00976,0
DB05271,DB00286,0
DB08808,DB09256,0
DB01285,DB00802,0
DB00975,DB00051,0
DB13286,DB09085,0
DB00742,DB13014,0
DB00773,DB08797,0
DB01544,DB01137,0
DB00819,DB00701,0
DB01047,DB01156,0
DB11633,DB01626,0
DB09212,DB01239,0
DB08897,DB11633,0
DB13803,DB01072,0
DB00747,DB00331,0
DB11951,DB13532,0
DB08810,DB08870,0
DB01255,DB00222,0
DB00783,DB13598,0
DB00591,DB00195,0
DB00620,DB01142,0
DB09481,DB00396,0
DB13989,DB00065,0
DB01049,DB00887,0
DB01338,DB00501,0
DB03585,DB01336,0
DB04831,DB09231,0
DB01589,DB00880,0
DB01577,DB01248,0
DB01240,DB01396,0
DB00224,DB13544,0
DB01192,DB13955,0
DB01236,DB00380,0
DB00617,DB00289,0
DB00186,DB00852,0
DB01016,DB13014,0
DB09252,DB15762,0
DB13649,DB06691,0
DB00980,DB00498,0
DB09248,DB13208,0
DB14059,DB00497,0
DB14737,DB00887,0
DB00180,DB01356,0
DB13584,DB00688,0
DB06691,DB00436,0
DB00188,DB13538,0
DB11901,DB01576,0
DB11951,DB14066,0
DB01049,DB06335,0
DB00361,DB01023,0
DB01576,DB09001,0
DB00543,DB00755,0
DB01215,DB01197,0
DB13757,DB01544,0
DB00708,DB06335,0
DB00988,DB04665,0
DB00774,DB06288,0
DB00243,DB01199,0
DB01186,DB09091,0
DB01175,DB15861,0
DB08870,DB09068,0
DB08912,DB00937,0
DB01067,DB11543,0
DB06470,DB08909,0
DB00591,DB00836,0
DB08970,DB00420,0
DB00433,DB12445,0
DB01285,DB00191,0
DB01170,DB00443,0
DB14094,DB11560,0
DB01420,DB13598,0
DB06616,DB00365,0
DB00255,DB00294,0
DB09095,DB01175,0
DB09318,DB04908,0
DB04846,DB00081,0
DB01021,DB00532,0
DB09488,DB01200,0
DB00951,DB13295,0
DB09128,DB06616,0
DB00860,DB09195,0
DB11855,DB01333,0
DB13025,DB08881,0
DB01176,DB13508,0
DB11770,DB13136,0
DB13875,DB01074,0
DB09281,DB13384,0
DB11466,DB01192,0
DB09246,DB00290,0
DB01124,DB01226,0
DB06701,DB01254,0
DB00715,DB00635,0
DB09265,DB00227,0
DB00425,DB00381,0
DB01067,DB13584,0
DB00562,DB00819,0
DB00877,DB01065,0
DB00527,DB01255,0
DB13003,DB00747,0
DB00834,DB09205,0
DB00290,DB00757,0
DB00322,DB08952,0
DB12526,DB08870,0
DB09063,DB00323,0
DB06212,DB00734,0
DB00363,DB00180,0
DB06283,DB00316,0
DB00701,DB13538,0
DB01399,DB06290,0
DB11963,DB01484,0
DB04956,DB01148,0
DB01211,DB08955,0
DB00498,DB06262,0
DB12361,DB11963,0
DB14540,DB01403,0
DB00952,DB00872,0
DB04834,DB00065,0
DB09418,DB11753,0
DB11428,DB01047,0
DB01600,DB00514,0
DB01622,DB14540,0
DB00498,DB01544,0
DB00764,DB13875,0
DB00763,DB01626,0
DB00185,DB09254,0
DB00812,DB00647,0
DB09073,DB00593,0
DB00232,DB11543,0
DB09091,DB09249,0
DB00619,DB01442,0
DB08882,DB14499,0
DB06237,DB00853,0
DB13801,DB01239,0
DB12141,DB04820,0
DB13791,DB00688,0
DB11915,DB08870,0
DB01268,DB01608,0
DB01086,DB00605,0
DB00565,DB14006,0
DB06273,DB09001,0
DB01435,DB08550,0
DB00392,DB00554,0
DB00631,DB13791,0
DB09237,DB01074,0
DB09488,DB00972,0
DB00191,DB00843,0
DB01184,DB00247,0
DB00206,DB12532,0
DB01086,DB08981,0
DB00887,DB13114,0
DB00295,DB00365,0
DB01384,DB12766,0
DB00877,DB01295,0
DB00489,DB00327,0
DB05676,DB00728,0
DB01484,DB04574,0
DB00958,DB00932,0
DB01399,DB06119,0
DB13407,DB00776,0
DB01105,DB14068,0
DB00956,DB12545,0
DB00932,DB00853,0
DB01236,DB04574,0
DB00782,DB12141,0
DB11400,DB00401,0
DB01183,DB13451,0
DB09224,DB11753,0
DB00591,DB04884,0
DB00967,DB00081,0
DB00354,DB04920,0
DB01324,DB13273,0
DB11785,DB00588,0
DB04572,DB13722,0
DB00434,DB01181,0
DB01324,DB01601,0
DB09255,DB00202,0
DB04834,DB00322,0
DB00777,DB00290,0
DB00222,DB09299,0
DB00976,DB00899,0
DB00958,DB13114,0
DB01246,DB01435,0
DB00624,DB12930,0
DB09253,DB12265,0
DB00839,DB13323,0
DB14575,DB11753,0
DB01396,DB09307,0
DB01017,DB14094,0
DB13952,DB00737,0
DB00668,DB01024,0
DB11477,DB14631,0
DB00939,DB06273,0
DB08932,DB01483,0
DB13876,DB01395,0
DB04855,DB13989,0
DB06772,DB09217,0
DB01412,DB01410,0
DB00081,DB00381,0
DB00940,DB00531,0
DB06209,DB13791,0
DB01167,DB01563,0
DB04743,DB00277,0
DB00887,DB06684,0
DB08912,DB13532,0
DB00342,DB00035,0
DB00681,DB08816,0
DB09249,DB06287,0
DB09418,DB12526,0
DB09231,DB00209,0
DB01248,DB00628,0
DB01032,DB11556,0
DB01198,DB09236,0
DB00956,DB01047,0
DB00728,DB11757,0
DB05271,DB01016,0
DB14094,DB01226,0
DB00294,DB00320,0
DB01099,DB13757,0
DB01124,DB00777,0
DB00617,DB09235,0
DB00841,DB00757,0
DB12161,DB09009,0
DB09075,DB00434,0
DB01093,DB00714,0
DB08955,DB12917,0
DB00316,DB00852,0
DB01104,DB08971,0
DB00603,DB01023,0
DB01442,DB11757,0
DB01101,DB12693,0
DB13232,DB01248,0
DB00808,DB08922,0
DB01268,DB01614,0
DB01087,DB00903,0
DB09128,DB00495,0
DB01551,DB00584,0
DB13775,DB09009,0
DB12163,DB01211,0
DB00722,DB00680,0
DB00806,DB00726,0
DB13867,DB09075,0
DB04829,DB13943,0
DB14881,DB00279,0
DB14737,DB05095,0
DB00279,DB08815,0
DB01193,DB11943,0
DB00764,DB04818,0
DB12445,DB00705,0
DB00503,DB00961,0
DB08971,DB00777,0
DB01399,DB00835,0
DB00392,DB00872,0
DB00758,DB00323,0
DB09239,DB08904,0
DB08877,DB06148,0
DB08907,DB11428,0
DB01551,DB00499,0
DB11753,DB01351,0
DB15861,DB08883,0
DB00762,DB01198,0
DB00695,DB00904,0
DB00606,DB00503,0
DB08955,DB09048,0
DB09251,DB00958,0
DB01250,DB00849,0
DB13953,DB08810,0
DB00396,DB14509,0
DB13411,DB00290,0
DB09299,DB01576,0
DB13946,DB08059,0
DB00617,DB08797,0
DB09029,DB12131,0
DB00434,DB00606,0
DB01615,DB01234,0
DB01431,DB00940,0
DB04871,DB00584,0
DB01357,DB01193,0
DB00645,DB13286,0
DB00773,DB01043,0
DB00051,DB04817,0
DB09053,DB09318,0
DB00921,DB00480,0
DB14631,DB08935,0
DB00390,DB01065,0
DB00492,DB00776,0
DB04017,DB06772,0
DB00958,DB14011,0
DB13775,DB06237,0
DB09036,DB12661,0
DB00552,DB00614,0
DB00794,DB01397,0
DB00849,DB06370,0
DB00612,DB00728,0
DB00737,DB12141,0
DB09268,DB00892,0
DB00980,DB00393,0
DB00433,DB08877,0
DB00708,DB00441,0
DB00297,DB01600,0
DB09030,DB09080,0
DB00416,DB09084,0
DB11951,DB09084,0
DB00714,DB01431,0
DB09063,DB14060,0
DB11543,DB00196,0
DB04956,DB09253,0
DB00991,DB00051,0
DB01484,DB06119,0
DB00787,DB13791,0
DB00552,DB04855,0
DB00567,DB11732,0
DB01135,DB00705,0
DB13295,DB01072,0
DB00810,DB00836,0
DB13411,DB00681,0
DB08810,DB00731,0
DB08901,DB13323,0
DB00396,DB12093,0
DB00292,DB01285,0
DB07402,DB13648,0
DB00968,DB01466,0
DB00182,DB13003,0
DB00969,DB14631,0
DB01171,DB01211,0
DB00392,DB00946,0
DB00715,DB00432,0
DB00283,DB01183,0
DB00416,DB01394,0
DB00776,DB08797,0
DB00740,DB00852,0
DB12927,DB00932,0
DB00836,DB06774,0
DB00524,DB00977,0
DB01333,DB01263,0
DB09030,DB13014,0
DB12245,DB11400,0
DB00806,DB05232,0
DB13946,DB00342,0
DB12532,DB08815,0
DB00262,DB00802,0
DB12661,DB01325,0
DB09299,DB00865,0
DB09246,DB01087,0
DB00322,DB00752,0
DB06678,DB00806,0
DB00310,DB06290,0
DB00450,DB09383,0
DB00331,DB00675,0
DB00503,DB11755,0
DB14185,DB00853,0
DB01622,DB09091,0
DB01219,DB14512,0
DB01410,DB00742,0
DB01211,DB14059,0
DB08794,DB00421,0
DB06684,DB00421,0
DB13025,DB00065,0
DB13919,DB09075,0
DB01333,DB00818,0
DB09265,DB14568,0
DB14018,DB01338,0
DB01380,DB01017,0
DB08935,DB00416,0
DB13783,DB11732,0
DB01355,DB01261,0
DB01295,DB08970,0
DB00976,DB01148,0
DB00591,DB09351,0
DB00790,DB00495,0
DB14499,DB00544,0
DB00968,DB05232,0
DB00541,DB00804,0
DB00697,DB00359,0
DB11730,DB05095,0
DB13867,DB00344,0
DB01285,DB09345,0
DB00202,DB11278,0
DB00358,DB13286,0
DB09318,DB09198,0
DB09216,DB06589,0
DB01192,DB00213,0
DB08807,DB05562,0
DB00483,DB00531,0
DB00656,DB06186,0
DB01431,DB09239,0
DB00889,DB06209,0
DB00224,DB00310,0
DB11921,DB12693,0
DB11730,DB09077,0
DB01621,DB08794,0
DB09095,DB12927,0
DB00450,DB04951,0
DB02703,DB00672,0
DB00790,DB01268,0
DB01199,DB01029,0
DB00524,DB04868,0
DB00497,DB09418,0
DB00308,DB00899,0
DB00209,DB00384,0
DB09030,DB01558,0
DB00575,DB00440,0
DB08496,DB01255,0
DB00839,DB09053,0
DB00762,DB00889,0
DB01168,DB01420,0
DB01472,DB01099,0
DB09237,DB14881,0
DB00865,DB00322,0
DB03410,DB06282,0
DB00582,DB09246,0
DB00492,DB00907,0
DB00681,DB01254,0
DB09418,DB01037,0
DB09307,DB08906,0
DB00440,DB00750,0
DB01136,DB13208,0
DB06209,DB00777,0
DB00875,DB00421,0
DB12532,DB01255,0
DB01409,DB06772,0
DB04868,DB00392,0
DB01268,DB00356,0
DB00215,DB00841,0
DB08877,DB12554,0
DB15119,DB00014,0
DB00216,DB13989,0
DB08893,DB12532,0
DB09036,DB00887,0
DB00394,DB09243,0
DB00469,DB14881,0
DB00283,DB09255,0
DB00818,DB00498,0
DB13273,DB01285,0
DB03585,DB09119,0
DB00872,DB11477,0
DB01551,DB01431,0
DB00604,DB13532,0
DB01219,DB06209,0
DB08870,DB05541,0
DB00764,DB00354,0
DB09351,DB00199,0
DB01168,DB16165,0
DB01026,DB13801,0
DB14540,DB01104,0
DB13782,DB00398,0
DB01397,DB00892,0
DB09053,DB00374,0
DB01626,DB00180,0
DB00541,DB01324,0
DB00741,DB09488,0
DB04818,DB00541,0
DB01100,DB00310,0
DB13876,DB00642,0
DB01551,DB00682,0
DB04951,DB08882,0
DB01357,DB01397,0
DB00532,DB12545,0
DB00889,DB09237,0
DB12465,DB00608,0
DB12361,DB00255,0
DB00762,DB09488,0
DB01171,DB01072,0
DB00898,DB00289,0
DB00991,DB11633,0
DB00765,DB08909,0
DB00669,DB01074,0
DB00232,DB01412,0
DB13783,DB00755,0
DB01263,DB06690,0
DB00508,DB01101,0
DB07615,DB01186,0
DB00220,DB00842,0
DB00191,DB00829,0
DB00675,DB09245,0
DB00544,DB00952,0
DB01420,DB13940,0
DB13508,DB00976,0
DB11855,DB00444,0
DB09264,DB09254,0
DB09254,DB09281,0
DB06273,DB09085,0
DB09091,DB01049,0
DB13347,DB01325,0
DB00266,DB00489,0
DB01275,DB01336,0
DB06446,DB01184,0
DB01148,DB11757,0
DB01199,DB11753,0
DB00424,DB01412,0
DB15861,DB08807,0
DB00701,DB13612,0
DB00065,DB11755,0
DB06690,DB00864,0
DB05039,DB00863,0
DB00469,DB00220,0
DB14631,DB00241,0
DB01171,DB06237,0
DB01135,DB00199,0
DB01043,DB01200,0
DB14881,DB13003,0
DB08816,DB01403,0
DB00999,DB00381,0
DB01396,DB01241,0
DB01388,DB00294,0
DB08808,DB01248,0
DB00584,DB00283,0
DB00864,DB08810,0
DB13496,DB01211,0
DB13273,DB01656,0
DB00222,DB01356,0
DB06186,DB00940,0
DB00977,DB08992,0
DB09481,DB01120,0
DB00492,DB06772,0
DB00880,DB09351,0
DB08894,DB01186,0
DB06262,DB00898,0
DB01065,DB12235,0
DB01032,DB00776,0
DB00544,DB00599,0
DB00594,DB00416,0
DB08954,DB09204,0
DB08864,DB01148,0
DB06691,DB00712,0
DB00220,DB00660,0
DB06290,DB01032,0
DB01087,DB13295,0
DB00924,DB11963,0
DB01017,DB00374,0
DB01337,DB01685,0
DB00557,DB09255,0
DB00202,DB00330,0
DB00559,DB00014,0
DB12141,DB09217,0
DB06605,DB00732,0
DB08971,DB00377,0
DB00418,DB01384,0
DB00245,DB00541,0
DB06695,DB00647,0
DB12265,DB01116,0
DB08882,DB13275,0
DB08954,DB09481,0
DB00424,DB13167,0
DB00496,DB00563,0
DB00582,DB13323,0
DB00527,DB00783,0
DB09084,DB08881,0
DB00880,DB00065,0
